"title","content","date","variant","images","verified","author","rating","product","url" 
"Ear pieces won't stay in - back to last gen AirPods!","I'm typically an Apple product fan. I swear by the AirPods, and even loved the wired EarPods. But I had to return these AirPods Pro. No matter which size ear piece I tried, even buying highly-rated after market memory foam ear pieces, the things just didn't want to stay in. And when I tried keeping them in with, my ears end up hurting. They wanted to slip out just sitting on the couch, laying down, talking or eating. Hoping they'd stay in while walking, working out, running - no way that was happening. The sound quality was 4/5 (very rare, slight crackles on certain notes/sounds - most probably wouldn't even notice). The noise cancellation actually blew my mind the first time I used it outside. And the transparency mode is nice when you want to hear what's going on around you but don't want to the AirPods Pro out of your ears. But the cumbersome ear feel, discomfort, constant ""slipping out"" sensation - this is a dealbreaker for me. Especially for $250. So it's back to the 2nd gen AirPods for me. A few less ""extras"" but they stay in my ears (sometimes I forget I even have them in!) whether I'm sitting on my butt or running several miles. Hopefully Apple designs earpieces that fit like AirPods/EarPods - then I'll give them another shot. Until then, I'm perfectly content with my 2nd-gen AirPods.","01 Jul 2020","Style: AirPods","","Verified Purchase","Ryan Rawlings","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Great with iphone, Terrible with Macbook","These fit your ears well, have great noise cancellation, and connect to iPhone well. The big drawback is that there is a known apple issue that still hasn't been resolved when using them with your mac for video conferencing or calls that renders them useless. When trying to do video conferencing or calls on a MacBook the sound quality is TERRIBLE, people consistently say my voice sounded muffled and gargled. I tried all known workarounds (having the computer use internal mic instead of Airpod pro mic, paying $5 for an app called Toothfairy that supposedly helps override this and forces computer to use AAC format, calling apple support, etc. No resolution available -- forums talk about this issue dating back over 7 years and Apple has chosen not to address it, rediculous.","01 Jul 2020","Style: AirPods","","Verified Purchase","Seav","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Kept falling out of my ears","Kept falling out of my ears - I think everyone's ear canals are slightly different, too bad.  Going back to the original Air Pods","01 Jul 2020","Style: AirPods","","Verified Purchase","Susan Bastida","4.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Lo MáxiMo!!!","Excelente producto!!!","01 Jul 2020","Style: AirPods","","Verified Purchase","Yasiara Pérez","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"In my own world","Loving my air pods pro. Apple needs to reduce the price though.","01 Jul 2020","Style: AirPods","","Verified Purchase","Hello Yellow","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Not worth the money","The way Apple made them the completely suck. Hurts in my ears no matter what fitting I have. When on the phone and try to put them on it hangs up if don’t be careful. Definitely not worth the money whatsoever. I’ll stick with my first generation AirPods.","30 Jun 2020","Style: AirPods","","Verified Purchase","Priscilla Tablas","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Simply the best","The best, don’t trust our but cheep copies.","30 Jun 2020","Style: AirPods","","Verified Purchase","Rougeh","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"Wireless Charging Sucks","They said it could use a Qi-certified wireless charging station. Fake news! I used a famous cellphone maker's brand wireless charging station. After 30 seconds of charging, it stops. Tried several other brands products, I found this. If your charging station has more than 5W capability, sorry, no use. If you have a super old or cheap one, bingo! you are good to go!!!.","30 Jun 2020","Style: AirPods","","Verified Purchase","Simon","3.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_11?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=11"
"It’s Apple, you can’t expect less quality","I came from the airpods basic Nd I can truly say: THIS IS AN AMAZING UPGRADE! Noise cancellation is awesome, everything is great","30 Jun 2020","Style: AirPods","","","Enrique","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Dolby Atmos on these is a game changer","It feels great on the ear.. doesnt fall while running or doing exercises. Small enough that it feels like there is nothing on your ears :) Just updated my phone to iOS 14 developers beta, and the Dolby Atmos upgrade to the airpods are to die for.. Nothing compares.. you move your head and the sound follows you :)","30 Jun 2020","Style: AirPods","","Verified Purchase","Ricardo Abril Burgos","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Make sure you got the 2 year extended guarantee.","I am on the third pair now, thank God for the 2 year guarantee. Straight to the point. - Sound is amazing when the noise canceling is active when is not sound exactly like regular Airpods. - Noise cancellation is fantastic, such a weird feeling the first couple of weeks  before you get use to it. - They look awesome and stay in my ears pretty good. - Battery is pretty good too but i wouldn't mind for an extra hour. So .... what is the problem??? Let me start. After 3 months the right ear piece start making crackling sound when noise cancellation is on and you cough or talk loud, slightly noticeable at the begging but it gets worse and worse. So I replace it and all was fine. Then the left start doing the same thing. Replaced it again. Pretty happy for my new Airpods Pro again thinking that My first pair was faulty. WRONG.... Again the same story. Now I am on the third pair and I know it is going to happen again. If you check the forums there are thousands of people having the same problem. Like I said they work flawlessly with my iPhone, iWatch and my mac, but only for 3-4 months. I am very disappointed with that product but I was lucky to listen the guy at the apple store and get the protection plan. Something else. the problem disappear if you use them with out the noise cancellation but then why you just don't get the not Pro ones. If you get them ... GET THE PROTECTION PLAN.","30 Jun 2020","Style: AirPods","https://images-na.ssl-images-amazon.com/images/I/61wliKC-amL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71o3R-Xz9mL._SY88.jpg","","I. Akritidis","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Dont resist, just buy them!","I love these AirPods pros! They are way better than the beats pro. I'm sorry I just didn't buy the AirPods pro from the beginning.","30 Jun 2020","Style: AirPods","","Verified Purchase","jasonthegreat","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Apple missed the mark.","Worse than the first or send gen AirPods. The sound is garbage, the battery life is awful and the pain they create in the ear is annoying. Overall just stick with the classic AirPods cause these are over priced garbage.","30 Jun 2020","Style: AirPods","","Verified Purchase","Brandon Ulreich","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"AirPods stopped working after 1 month","I am very disappointed with my Air Pods. Today, one stopped working and Ive done everything it says to do to fix this. I paid full price for them and wondering if they were refurbished. The return window expired 2 days ago. So disappointed.","30 Jun 2020","Style: AirPods","","Verified Purchase","Crysti Elder","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"LOVE!","Best buy ever! The noise cancelation is a little bit too good! Be mindful of your surroundings when using them. sometimes if im not plying anything I can hear me own breathing and heartbeat.","30 Jun 2020","Style: AirPods","","Verified Purchase","Amazon_Customer","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Good","For 250 you’ll de better off with some Bose. But overall all really good","30 Jun 2020","Style: AirPods","https://images-na.ssl-images-amazon.com/images/I/611rX0PGIEL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61e+Mn3g5DL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61kdr-pknsL._SY88.jpg","Verified Purchase","Anthony","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Sounds so good","Like the fit love the sound just all around great product","30 Jun 2020","Style: AirPods","","Verified Purchase","Jeff","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Amazing but shame on Apple","These are so worth the price.  The quality is amazing, the sound and noise cancellation is the best, the battery life is impressive.  The 4 star rating instead of 5 star is due to greedy Apple not including the 18watt USB-C square plug with these.  You get the USB-C cord but no square plug in for these high priced Air Pods (and a USB-C square plug from a MACbook is too high wattage/not recommended).","30 Jun 2020","Style: AirPods","","Verified Purchase","Arizona Native","4.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_12?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=12"
"Love these","Love love love these. That noise cancelling feature is awesome!! And I was scared they would fall out of my ears but they work great. Best purchase","30 Jun 2020","Style: AirPods","","Verified Purchase","Viv","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Much Better Than Airpods 2","- The sounds quality on these are amazing - The battery life is much longer. - They fit nice and snug in the ear and don't fall out when running - Case is a bit bulky compared to the other Totally worth the price","30 Jun 2020","Style: AirPods","","Verified Purchase","joe","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Fraudulent Serial Number and Faulty Product","After two months, the airpod pros would not work and charge. When I called Apple, they stated that the serial number did not match the product. So I am stuck with Airpods that do not work and I have no warranty.","30 Jun 2020","Style: AirPods","","Verified Purchase","Thomas W.","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Crackle in left ear, in noise cancelling mode","After a few months I started getting a crackle in the left ear on noise cancelling mode. Very disappointed. Tried disconnecting & re-pairing, didn’t help. Regular use, don’t work out with them.","30 Jun 2020","Style: AirPods","","Verified Purchase","Craig","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Good buy","Good noise cancelling","30 Jun 2020","Style: AirPods","","Verified Purchase","Chaz shields","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Just... Okay","The best things about these are their form factor. And that's about it. Many other headphones/earbuds have the same or vastly superior sound quality with more control over sound. The battery life is okay, and the noise cancelation is above average, and doesn't put too much pressure on your ears. But for the price, it's too ""meh"" to recommend. Only get it if you excersise, or need descrete earbuds for work or school. Otherwise they're are better options.","29 Jun 2020","Style: AirPods","","Verified Purchase","Ike","3.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"I should have bought the beats.","After about a month of owning these, it seems the battery life is significantly worse than the beats. After about an hour of playback time, I have to charge. Get a phone call? Forget it! Battery life is drained and has to be put directly on the charger after the call. I'm an Apple fan through and through and this might be the worst product I've owned by them.","29 Jun 2020","Style: AirPods","","Verified Purchase","Ryan Lenzora","3.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Sound quality","Battery life wasn’t as good as I’d like. These headphones as far as quality of sound is top notch. Don’t look any further.","29 Jun 2020","Style: AirPods","","Verified Purchase","Greg","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
"Noise cancellation is amazing but low on sound","Great product! Convenience and minimalism at its best! The noise cancellation is mind blowing! it literally beats all the cons about the product. It connects quickly and connects easily to any non-apple device. The sound quality is okayish, I expected a distinctive quality of sound from apple, like we get from Bose or JBL for the price, but was disappointed there. Im using a non apple device not sure if thats the reason. But also on research I found out that other competitors similiar to this in the market have the ear buds penetrating further in which might damage the ear drums in the long run. But apple has taken care not to keep it safe for people to use, which explains the low sound too.","29 Jun 2020","Style: AirPods","","Verified Purchase","Anu Pahalajani","3.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_13?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=13"
